BLOCK,TRT,PLOT,LOAD.1HR,LOAD.10HR,LOAD.100HR,LOAD.S1000HR,LOAD.R1000HR,LOAD.FLOOR,FWD,YEAR
3,to,30,0,2.652510099,11.76601261,0,7.554035826,26.45773856,14.41852271,2022
3,to,30,0.178090632,0.377049457,7.329108264,10.21458956,0.856722738,19.51294849,7.884248352,2016
3,to,30,0.201753,2.734874,9.527225,0,0,30.5015488,12.463852,2010
3,to,30,0.538008,1.838194,10.849828,35.755115,0,19.480373,13.22603,2002
3,to,31,0,0.754098913,4.393082804,0,0,15.7842104,5.147181717,2022
3,to,31,0.059101524,3.016395653,0,0,0,24.55677349,3.075497177,2016
3,to,31,0.358672,3.7548475,6.7811425,0,0,38.357516,10.894662,2010
3,to,31,6.254343,31.697638,9.504808,1.658858,0,16.700665,47.456789,2002
3,to,32,0,0,1.471664526,0,0,15.84790024,1.471664526,2022
3,to,32,0,1.515720057,5.886658103,0,0,13.28141624,7.402378159,2016
3,to,32,0.179336,2.7460825,5.4585395,2.129615,0,10.72321306,8.383958,2010
3,to,32,0.739761,8.204622,4.079894,0,0,11.455087,13.024277,2002
3,to,33,0,2.779708,4.147145,2.398619,0,21.18082926,6.926853,2010
3,to,33,0.020090655,1.153549522,2.986721992,0,1.258729459,11.21166741,4.160362169,2016
3,to,33,0.04018131,0.769033015,0,0,0,16.99103599,0.809214324,2022
3,to,33,2.039947,8.07012,1.389854,2.667623,0,11.791342,11.499921,2002
3,to,34,0.039597531,3.410370128,5.886658103,0,0,26.73795106,9.336625761,2022
3,to,34,0.178188889,2.273580085,4.414993577,0,0,25.61393365,6.866762551,2016
3,to,34,0.3922975,1.031182,4.0911025,0,0,26.339975,5.514582,2010
3,to,34,1.838194,13.113945,4.079894,0.941514,0,15.91607,19.032033,2002
3,to,35,0.022417,1.367437,14.9185135,0.941514,0,32.81123172,16.3083675,2010
3,to,35,0.039401016,0,0,0,0,26.17752606,0.039401016,2022
3,to,35,0.039401016,2.639346196,14.64360935,0,0,12.52675433,17.32235656,2016
3,to,35,3.945392,22.058328,33.916921,0.941514,0,18.15777,59.920641,2002
3,to,36,0.019798765,1.894650071,13.24498073,0,0,22.5538819,15.15942957,2022
3,to,36,0.039597531,3.789300142,13.24498073,0,5.05143866,25.3114354,17.0738784,2016
3,to,36,0.067251,5.1447015,6.814768,0,0,34.0425944,12.0267205,2010
3,to,36,2.174449,22.484251,6.814768,2.824542,25.488129,40.373017,31.473468,2002
1,tb,1,0.019798765,1.894650071,13.24498073,0,9.693003539,31.02711415,15.15942957,2016
1,tb,1,0.0336255,1.3786455,8.182205,9.4711825,0,15.8978905,9.594476,2010
1,tb,1,0.039597531,0.378930014,1.471664526,1.841149457,10.71577165,22.13995491,1.890192071,2022
1,tb,1,0.044834,3.743639,4.079894,19.413122,0,19.032033,7.868367,2002
1,tb,2,0,0.378930014,1.471664526,0,14.97029856,34.45335398,1.85059454,2022
1,tb,2,0,0.378930014,2.943329051,10.92996747,1.96676478,23.13025783,3.322259066,2016
1,tb,2,0,1.031182,5.447331,18.1689785,0,8.933982084,6.478513,2010
1,tb,2,0.089668,2.286534,4.079894,20.578806,0,22.372166,6.456096,2002
1,tb,3,0,0,0,1.6700665,0.7061355,21.38048494,0,2010
1,tb,3,0.039401016,0,0,1.142296984,0,25.93555024,0.039401016,2016
1,tb,3,0.157604064,2.639346196,10.25052654,0,0.904918696,29.90626415,13.0474768,2022
1,tb,3,0.336255,0.067251,17.642179,0,0,11.925844,18.045685,2002
1,tb,4,0,0,8.829987154,5.490158323,1.019570862,10.43471975,8.829987154,2016
1,tb,4,0.0560425,0.6837185,1.367437,0,0,22.82520288,2.107198,2010
1,tb,4,0.098993827,1.515720057,1.471664526,0,1.380862093,44.34993448,3.08637841,2022
1,tb,4,0.112085,0.22417,0,1.681275,0,20.533972,0.336255,2002
1,tb,5,0,0.757860028,7.358322628,0,1.823927821,35.91810632,8.116182657,2022
1,tb,5,0.0784595,1.3786455,4.0911025,1.2889775,0,11.42277131,5.5482075,2010
1,tb,5,0.118792593,1.894650071,1.471664526,0,0,15.75875725,3.485107189,2016
1,tb,5,0.134502,0.919097,2.734874,0,0,16.745499,3.788473,2002
1,tb,6,0.022417,0.336255,0,2.6115805,0,17.00217886,0.358672,2010
1,tb,6,0.039401016,1.13114837,8.786165607,2.808015635,0,17.52917524,9.956714993,2016
1,tb,6,0.039401016,3.393445109,4.393082804,0,2.367974961,39.23925223,7.825928929,2022
1,tb,6,0.044834,1.277769,2.712457,2.600372,1.255352,14.414131,4.03506,2002
1,tb,7,0.019700508,1.508197826,5.857443738,7.018077636,24.02653074,90.53725807,7.385342073,2022
1,tb,7,0.0336255,0,2.712457,27.460825,10.558407,14.27744328,2.7460825,2010
1,tb,7,0.137903556,5.655741849,4.393082804,27.72246739,5.952216929,17.95905316,10.18672821,2016
1,tb,7,0.650093,6.635432,12.217265,48.106882,0,19.099284,19.50279,2002
1,tb,8,0,1.0199735,2.712457,11.6904655,1.255352,16.73024718,3.7324305,2010
1,tb,8,0.197005079,3.393445109,4.393082804,2.720953514,8.730075503,17.48460374,7.983532992,2016
1,tb,8,0.256106603,1.13114837,0,1.003029835,1.014510925,26.82075924,1.387254973,2022
1,tb,8,4.393732,7.487278,4.079894,6.680266,0,17.843932,15.960904,2002
1,tb,9,0,0.134502,5.447331,4.304064,0,17.776681,5.581833,2002
1,tb,9,0.089668,0.3474635,4.0911025,6.187092,0,13.54506711,4.528234,2010
1,tb,9,0.178188889,0.378930014,0,4.625835825,4.937129943,19.55435257,0.557118903,2022
1,tb,9,0.475170371,3.789300142,5.886658103,7.03210191,1.888880894,26.12978716,10.15112862,2016
1,tb,10,0,0,0,0,6.871432796,26.17435865,0,2022
1,tb,10,0.019798765,1.136790043,1.471664526,4.536670758,2.046222077,39.53858307,2.628253334,2016
1,tb,10,0.134502,1.031182,4.0911025,0,4.9653655,15.95329951,5.2567865,2010
1,tb,10,0.515591,2.2417,6.814768,5.447331,1.972696,9.953148,9.572059,2002
1,tb,11,0.067251,0.022417,0,31.83214,0,13.338115,0.089668,2002
1,tb,11,0.216705587,2.26229674,0,0,5.591905621,26.95130632,2.479002327,2016
1,tb,11,0.381089,1.703692,1.3562285,8.4624175,0.7061355,9.267558239,3.4410095,2010
1,tb,11,0.492512699,4.524593479,1.464360935,0,5.712886369,6.123270913,6.481467112,2022
1,tb,12,0,0.754098913,0,0,0,18.10871858,0.754098913,2022
1,tb,12,0.019700508,0,0,0,0,21.28019907,0.019700508,2016
1,tb,12,0.0560425,1.3562285,0,0,0,11.47245622,1.412271,2010
1,tb,12,0.089668,0.022417,0,0,0,10.961913,0.112085,2002
1,tb,13,0,0,0,1.507154091,0,40.44924522,0,2022
1,tb,13,0.067251,1.726109,1.367437,0,0,7.958035,3.160797,2002
1,tb,13,0.079195062,1.515720057,1.471664526,1.436000524,0,20.50325141,3.066579644,2016
1,tb,13,0.313838,1.031182,0,1.681275,0,17.90936825,1.34502,2010
1,tb,14,0.089668,1.0199735,0,0,0,4.286198033,1.1096415,2010
1,tb,14,0.09850254,0.377049457,0,0,0,35.03289732,0.475551996,2016
1,tb,14,0.313838,0,0,0,0,5.761169,0.313838,2002
1,tb,14,0.433411175,0.754098913,0,0,0,20.30901449,1.187510088,2022
1,tb,15,0.039401016,0.377049457,1.464360935,7.364597829,1.252482624,30.98254265,1.880811407,2022
1,tb,15,0.039401016,4.901642936,0,1.008032508,0,9.227894162,4.941043952,2016
1,tb,15,0.089668,0,1.367437,0,0,8.271873,1.457105,2002
1,tb,15,0.269004,0.6837185,0,6.187092,0.851846,9.436136009,0.9527225,2010
1,tb,16,0,0,0,13.01329446,32.16453659,24.14918132,0,2022
1,tb,16,0.019700508,2.26229674,0,36.11924182,10.16896062,14.46595608,2.281997248,2016
1,tb,16,0.0336255,0,0,21.991077,8.07012,23.35311531,0.0336255,2010
1,tb,16,1.367437,7.509695,5.424914,37.055301,0,11.141249,14.302046,2002
1,tb,17,0,0,1.3562285,0,0.7061355,13.03432701,1.3562285,2010
1,tb,17,0,0.754098913,2.928721869,0,0,12.07459066,3.682820782,2022
1,tb,17,0.089668,1.076016,8.137371,1.658858,0,7.778699,9.303055,2002
1,tb,17,0.118203048,1.508197826,1.464360935,1.008032508,0,13.15086916,3.090761809,2016
1,tb,18,0,0,2.928721869,2.145920229,0,25.78271741,2.928721869,2022
1,tb,18,0,0.754098913,0,10.01004602,0,29.89992933,0.754098913,2016
1,tb,18,0.067251,1.188101,1.367437,4.4834,0,6.142258,2.622789,2002
1,tb,18,0.089668,0.336255,0,5.267995,0,18.71085302,0.425923,2010
1,tb,19,0,1.885247283,16.10797028,0,0,21.04139066,17.99321756,2016
1,tb,19,0,2.26229674,0,0,0,40.77402922,2.26229674,2022
1,tb,19,0.022417,1.3562285,8.137371,0,1.3786455,14.75219804,9.5160165,2010
1,tb,19,0.179336,0.650093,6.792351,5.424914,0,16.835167,7.62178,2002
1,tb,20,0,0.425923,1.367437,4.304064,1.255352,0.941514,1.79336,2002
1,tb,20,0.019798765,0,0,33.86504268,1.380862093,17.7456979,0.019798765,2022
1,tb,20,0.0336255,0.6837185,8.1485795,1.681275,0,20.70321244,8.8659235,2010
1,tb,20,0.078900289,0,5.857443738,36.34581313,0,12.69870549,5.936344028,2016
1,tb,21,0,0.378930014,1.471664526,0,1.65640827,29.73431298,1.85059454,2022
1,tb,21,0,0.6837185,5.4585395,4.304064,1.9614875,24.77298717,6.142258,2010
1,tb,21,0.079195062,1.894650071,8.829987154,2.124105962,1.737833359,22.8340944,10.80383229,2016
1,tb,21,0.313838,0.874263,6.814768,2.622789,0,14.79522,8.002869,2002
1,tb,22,0,1.136790043,0,0,5.683950213,33.82923915,1.136790043,2016
1,tb,22,0.019798765,0.757860028,1.471664526,0,0,7.740856078,2.249323319,2022
1,tb,22,0.044834,0.089668,0,0,3.855724,6.837185,0.134502,2002
1,tb,22,0.044834,0.3474635,1.367437,0,5.0326165,17.24354398,1.7597345,2010
1,tb,23,0,0,1.3562285,12.6319795,0,21.53045571,1.3562285,2010
1,tb,23,0.019700508,0,2.928721869,0,13.22934772,10.58755257,2.948422377,2022
1,tb,23,0.019700508,0.377049457,0,19.40121673,0,7.976497081,0.396749965,2016
1,tb,23,0.067251,0.381089,0,0.941514,1.255352,35.015354,0.44834,2002
1,tb,24,0,0,0,0,0.904918696,22.42333482,0,2022
1,tb,24,0.019798765,0.757860028,1.471664526,0,0,11.44730841,2.249323319,2016
1,tb,24,0.0560425,2.398619,2.734874,0,0,17.71513134,5.1895355,2010
1,tb,24,0.336255,1.053599,0,0,0,11.791342,1.389854,2002
1,tb,25,0.019798765,2.652510099,8.829987154,1.841149457,11.64026039,20.0319694,11.50229602,2022
1,tb,25,0.0784595,2.7460825,8.182205,7.2743165,1.255352,14.00581695,11.006747,2010
1,tb,25,0.079195062,2.273580085,8.829987154,15.3617441,0,22.57300024,11.1827623,2016
1,tb,25,1.188101,0.874263,2.734874,4.729987,0,22.304915,4.797238,2002
1,tb,26,0.019798765,0,2.943329051,1.587521726,0,18.62773949,2.963127817,2022
1,tb,26,0.022417,1.188101,0,0.941514,0,10.154901,1.210518,2002
1,tb,26,0.1457105,0.694927,1.367437,1.883028,0,13.59710273,2.2080745,2010
1,tb,26,0.178188889,5.683950213,2.943329051,0,0,27.81422957,8.805468153,2016
1,tb,27,0.019700508,1.13114837,0,0,9.648030213,16.64713365,1.150848878,2022
1,tb,27,0.134502,0.269004,0,0,0,14.593467,0.403506,2002
1,tb,27,1.33963454,1.508197826,1.464360935,19.68757768,0,36.8892909,4.312193301,2016
1,tb,27,1.546773,0.6837185,1.3562285,10.4351135,0,22.44592592,3.58672,2010
1,tb,28,0,0,2.734874,0,0,10.042816,2.734874,2002
1,tb,28,0,1.136790043,0,0,0,6.511744745,1.136790043,2022
1,tb,28,0.079195062,1.515720057,1.471664526,0,0,18.79969066,3.066579644,2016
1,tb,28,0.2353785,1.031182,2.7236655,0,0,16.59019061,3.990226,2010
1,tb,29,0,0.378930014,2.93602546,6.547352917,3.655683659,17.35722407,3.314955474,2022
1,tb,29,0,0.6837185,1.3562285,0.941514,3.833307,15.69818332,2.039947,2010
1,tb,29,0.019700508,0.754098913,2.928721869,11.73450538,0,23.54418482,3.70252129,2016
1,tb,29,0.022417,0.627676,1.367437,15.400479,0,28.267837,2.01753,2002
1,tb,30,0,0.377049457,1.464360935,0,0,10.02712757,1.841410391,2022
1,tb,30,0,1.508197826,0,1.436000524,0,18.32524124,1.508197826,2016
1,tb,30,0.0336255,0.336255,2.712457,0,0,18.43125122,3.0823375,2010
1,tb,30,1.12085,9.504808,5.424914,1.658858,0,2.46587,16.050572,2002
1,tb,31,0,0.336255,0,0,0,26.89017319,0.336255,2010
1,tb,31,0,0.538008,0,0,0,30.106031,0.538008,2002
1,tb,31,0,1.13114837,0,0,0,21.82150573,1.13114837,2022
1,tb,31,0.019700508,0.377049457,2.928721869,0,0,24.10144241,3.325471834,2016
1,tb,32,0,0,1.3562285,0.941514,0,32.95292167,1.3562285,2010
1,tb,32,0.039401016,0.377049457,0,2.113564428,9.237059352,22.63985748,0.416450472,2022
1,tb,32,0.039401016,8.672137502,7.321804673,9.760398012,0,16.70765608,16.03334319,2016
1,tb,32,0.515591,1.12085,2.712457,0,31.316549,21.430652,4.348898,2002
1,tb,33,0.039597531,0.757860028,0,0,33.54226747,6.877932829,0.797457559,2022
1,tb,33,0.079195062,3.410370128,2.943329051,0,0,26.62335491,6.432894241,2016
1,tb,33,0.089668,0.67251,2.734874,0,0,0.179336,3.497052,2002
1,tb,33,0.179336,2.398619,0,0,0,20.83631622,2.577955,2010
1,tb,34,0,0.757860028,0,0,0,28.89367548,0.757860028,2022
1,tb,34,0.134502,1.479522,0,0,0,7.62178,1.614024,2002
1,tb,34,0.246587,0.3474635,0,0,0,26.81278377,0.5940505,2010
1,tb,34,0.712755556,2.652510099,1.471664526,0,0,11.03971624,4.836930181,2016
1,tb,35,0,0,0,0,0,40.51610247,0,2022
1,tb,35,0,0.269004,4.079894,0,0,25.801967,4.348898,2002
1,tb,35,0.022417,0.6837185,2.712457,0,0,24.0266097,3.4185925,2010
1,tb,35,0.059101524,1.508197826,5.857443738,0,0,31.41242057,7.424743088,2016
1,tb,36,0.059101524,1.508197826,0,0,10.93887012,31.11308973,1.56729935,2022
1,tb,36,0.059101524,6.032791306,4.393082804,10.91318441,0,40.37922057,10.48497563,2016
1,tb,36,0.089668,0.89668,12.217265,3.541886,0,16.924835,13.203613,2002
1,tb,36,0.1008765,5.7947945,2.712457,12.441435,0,17.77340241,8.608128,2010
2,tb,1,0.059396296,0.757860028,2.943329051,1.669976832,0,31.28820831,3.760585376,2022
2,tb,1,0.178188889,1.515720057,7.358322628,1.212576045,0,21.9934569,9.052231574,2016
2,tb,1,0.1905445,1.7149005,6.814768,0,0,17.17382468,8.720213,2010
2,tb,1,0.336255,7.285525,14.996973,0.941514,0,16.790333,22.618753,2002
2,tb,2,0.059101524,2.639346196,2.928721869,1.074115805,0,20.33130024,5.627169589,2016
2,tb,2,0.1232935,1.703692,1.3562285,1.6700665,0,11.24601572,3.183214,2010
2,tb,2,0.216705587,0.754098913,1.464360935,1.428873927,0,14.96269124,2.435165435,2022
2,tb,2,1.188101,1.56919,6.792351,2.600372,22.618753,7.689031,9.549642,2002
2,tb,3,0.09850254,7.540989132,7.321804673,10.34675615,14.33771524,38.2457819,14.96129634,2016
2,tb,3,0.291421,1.614024,4.079894,10.446322,0,16.857584,5.985339,2002
2,tb,3,0.4595485,3.743639,6.7811425,2.1184065,0,7.704565398,10.98433,2010
2,tb,3,0.512213206,0,2.928721869,7.719467906,3.300291714,19.31871157,3.440935076,2022
2,tb,4,0.019700508,0.754098913,2.928721869,0,9.5812913,35.81301239,3.70252129,2016
2,tb,4,0.1232935,0,5.424914,12.441435,1.255352,12.61845402,5.5482075,2010
2,tb,4,0.134502,0.44834,4.079894,37.369139,0,25.488129,4.662736,2002
2,tb,4,0.334908635,2.639346196,4.393082804,0,14.85914073,28.52748739,7.367337635,2022
2,tb,5,0.0336255,0.336255,5.424914,9.437557,0,5.834777596,5.7947945,2010
2,tb,5,0.039401016,0.377049457,0,10.56782214,0.752272376,25.46743564,0.416450472,2022
2,tb,5,0.044834,0.291421,5.424914,5.223161,0,11.499921,5.761169,2002
2,tb,5,0.295507619,3.016395653,13.17924841,6.219172468,0.909432034,7.221835165,16.49115168,2016
2,tb,6,0.059101524,3.016395653,1.464360935,0,0,19.4269729,4.539858111,2022
2,tb,6,0.067251,0.470757,0,5.111076,0,7.958035,0.538008,2002
2,tb,6,0.157604064,1.508197826,2.928721869,0,0,22.37876332,4.594523759,2016
2,tb,6,0.2802125,1.3562285,2.712457,0,0,18.0259104,4.348898,2010
2,tb,7,0,0.754098913,8.786165607,8.083141008,0,42.6304228,9.540264521,2016
2,tb,7,0.019700508,3.016395653,0,6.91474782,0,7.632594745,3.036096161,2022
2,tb,7,0.044834,2.7236655,0,4.4049405,0,6.192684862,2.7684995,2010
2,tb,7,0.089668,0.291421,5.424914,0.941514,0,24.031024,5.806003,2002
2,tb,8,0.067251,1.770943,2.734874,17.978434,0,14.414131,4.573068,2002
2,tb,8,0.099577606,1.91140955,2.943329051,0,6.858125168,23.33082957,4.954316208,2022
2,tb,8,0.218078309,0.757860028,1.471664526,9.348164115,6.231497527,16.55799066,2.447602863,2016
2,tb,8,0.2353785,1.3786455,2.7236655,22.4506255,0.963931,17.42418431,4.3376895,2010
2,tb,9,0.078802032,0,1.464360935,0,6.951333437,7.890521497,1.543162966,2016
2,tb,9,0.134502,0.6837185,4.0911025,8.563294,0,19.58614418,4.909323,2010
2,tb,9,0.237192155,0.754098913,0,8.643173841,1.252482624,22.77040457,0.991291069,2022
2,tb,9,1.34502,14.526216,4.079894,12.10518,0,10.961913,19.95113,2002
2,tb,10,0.039401016,4.147544023,5.857443738,0,5.586855305,19.87913657,10.04438878,2022
2,tb,10,0.315208127,0.377049457,2.928721869,2.883539402,3.222347415,16.36375374,3.620979453,2016
2,tb,10,0.3474635,0,1.3562285,7.0949805,0,30.64753184,1.703692,2010
2,tb,10,0.515591,0.874263,2.712457,16.498912,0,40.12643,4.102311,2002
2,tb,11,0.039401016,0.377049457,2.928721869,0,0,35.44682431,3.345172342,2016
2,tb,11,0.118203048,1.885247283,2.928721869,0,16.30184415,24.21287115,4.9321722,2022
2,tb,11,0.2129615,3.071129,5.424914,5.111076,0,26.39404873,8.7090045,2010
2,tb,11,0.246587,1.165684,0,1.883028,0,7.307942,1.412271,2002
2,tb,12,0.118792593,1.136790043,1.471664526,0,35.39985576,28.82998564,2.727247161,2022
2,tb,12,0.134502,0.3474635,2.7236655,3.1720055,0,18.88336339,3.205631,2010
2,tb,12,0.158390124,0.378930014,1.471664526,17.04529476,0,47.49912922,2.008984663,2016
2,tb,12,1.076016,2.645206,5.447331,3.766056,0,5.290412,9.168553,2002
2,tb,13,0.138591358,1.136790043,5.886658103,2.030750194,1.077000393,14.94040549,7.162039503,2016
2,tb,13,0.138591358,1.515720057,1.471664526,2.020671967,0,21.49672174,3.125975941,2022
2,tb,13,0.156919,2.734874,10.9058705,3.407384,2.376202,24.88267953,13.7976635,2010
2,tb,13,0.739761,2.421036,6.814768,4.505817,0,21.453069,9.975565,2002
2,tb,14,0.1232935,0.6837185,2.712457,5.111076,0,41.98974633,3.519469,2010
2,tb,14,0.236406095,5.655741849,0,0,0,28.74084265,5.892147944,2022
2,tb,14,0.295507619,1.885247283,0,0,0,18.93597324,2.180754902,2016
2,tb,14,0.358672,2.286534,8.137371,0.941514,0,16.252325,10.782577,2002
2,tb,15,0.019700508,2.639346196,2.928721869,0,0,32.58100948,5.587768573,2022
2,tb,15,0.044834,0.425923,1.367437,2.600372,0.694927,43.71315,1.838194,2002
2,tb,15,0.0560425,0.6837185,1.3562285,0,0,65.52534498,2.0959895,2010
2,tb,15,0.137903556,0.754098913,0,1.142296984,0,15.88930433,0.892002469,2016
2,tb,16,0.112085,2.0511555,13.584702,3.7548475,0,26.43575817,15.7479425,2010
2,tb,16,0.11849782,0,1.464360935,12.85986534,0,15.2237854,1.582858755,2022
2,tb,16,0.179336,0.179336,4.079894,0,0,6.164675,4.438566,2002
2,tb,16,0.237290413,0.754098913,11.72219107,13.63204004,2.738523279,12.33251741,12.71358039,2016
2,tb,17,0,0,0,0,0,18.0259104,0,2022
2,tb,17,0.112085,2.01753,2.712457,0.941514,0,5.088659,4.842072,2002
2,tb,17,0.118203048,2.639346196,7.321804673,0,0,13.64760433,10.07935392,2016
2,tb,17,0.694927,2.3874105,2.712457,0,0,13.27885954,5.7947945,2010
2,tb,18,0.0336255,3.1271715,9.594476,8.5520855,0,3.909275422,12.755273,2010
2,tb,18,0.08007073,0.769033015,11.90349503,1.359427816,3.426890952,12.72099124,12.75259877,2016
2,tb,18,0.099577606,1.538066029,1.471664526,0,6.179436146,13.38967757,3.109308161,2022
2,tb,18,0.179336,3.945392,0,1.681275,0,14.862471,4.124728,2002
2,tb,19,0.039401016,1.508197826,2.928721869,15.8000683,7.721555377,42.75463506,4.476320711,2022
2,tb,19,0.067251,0.470757,4.079894,1.658858,0,11.948261,4.617902,2002
2,tb,19,0.09850254,4.147544023,11.71488748,20.306453,0,10.15450725,15.96093404,2016
2,tb,19,0.336255,6.8259765,9.4935995,14.660718,6.971687,40.32247626,16.655831,2010
2,tb,20,0,0.763446522,7.401715569,16.5964385,12.1717827,36.76191123,8.165162091,2022
2,tb,20,0.134502,1.389854,0,4.304064,1.255352,2.2417,1.524356,2002
2,tb,20,0.280101611,6.113158666,10.4318305,15.20020716,1.513622174,33.24336099,16.82509078,2016
2,tb,20,0.3250465,2.7460825,5.492165,10.2333605,1.995113,24.0785387,8.563294,2010
2,tb,21,0,0,2.928721869,20.07416526,0,26.34630982,2.928721869,2022
2,tb,21,0.0336255,2.7236655,2.712457,26.6201875,0,32.83719622,5.469748,2010
2,tb,21,0.078802032,0.754098913,5.857443738,0,3.122435764,15.24290374,6.690344683,2016
2,tb,21,0.963931,12.127597,13.562285,0.941514,0,8.74263,26.653813,2002
2,tb,22,0,0,1.464360935,0,0,19.59892407,1.464360935,2022
2,tb,22,0.216705587,0.377049457,1.464360935,0,0,19.89825491,2.058115979,2016
2,tb,22,0.269004,0.336255,0,13.808872,0,66.65499076,0.605259,2010
2,tb,22,2.421036,0.717344,2.712457,0.941514,0,6.05259,5.850837,2002
2,tb,23,0.078802032,0,0,3.757447872,0,12.46306449,0.078802032,2022
2,tb,23,0.09850254,1.13114837,2.928721869,1.678305945,0,12.87382407,4.158372779,2016
2,tb,23,0.134502,0.156919,1.367437,1.658858,0,22.932591,1.658858,2002
2,tb,23,0.156919,0.6837185,2.712457,0,3.205631,18.78379123,3.5530945,2010
2,tb,24,0,0,2.928721869,0,0,29.02422256,2.928721869,2022
2,tb,24,0.2353785,1.0199735,4.0686855,0,0,52.19741124,5.3240375,2010
2,tb,24,0.374309651,0.754098913,4.393082804,0,0.756024381,5.906748248,5.521491368,2016
2,tb,24,0.560425,0.89668,6.792351,0,0,9.751395,8.249456,2002
2,tb,25,0.098993827,1.136790043,8.829987154,2.822260846,0,36.95931555,10.06577102,2022
2,tb,25,0.112085,2.7460825,2.7236655,0,2.376202,57.37934681,5.581833,2010
2,tb,25,0.455371605,2.273580085,2.943329051,0,2.127252786,9.766033413,5.672280742,2016
2,tb,25,1.434688,0.605259,1.367437,6.702683,0,20.39947,3.407384,2002
2,tb,26,0.059101524,0,4.393082804,1.678305945,0,17.59286507,4.452184328,2016
2,tb,26,0.067251,0.6837185,8.137371,2.6115805,2.8133335,22.74361974,8.8883405,2010
2,tb,26,0.118203048,2.639346196,2.928721869,11.55415221,0,51.51758203,5.686271113,2022
2,tb,26,1.053599,3.743639,5.424914,3.541886,1.950279,10.289403,10.222152,2002
2,tb,27,0.137903556,0.754098913,0,0,0,34.04576181,0.892002469,2022
2,tb,27,0.177304571,1.508197826,1.464360935,2.836337047,0,31.04623248,3.149863332,2016
2,tb,27,0.1905445,1.0199735,5.424914,0,0,51.28787113,6.635432,2010
2,tb,27,0.650093,0.067251,6.792351,0,0,33.020241,7.509695,2002
2,tb,28,0.0336255,0.336255,4.0686855,0,0.963931,34.705347,4.438566,2010
2,tb,28,0.039401016,1.13114837,1.464360935,2.6093388,5.871795102,33.81012081,2.63491032,2022
2,tb,28,0.09850254,0.377049457,1.464360935,0,0,20.28672874,1.939912931,2016
2,tb,28,1.008765,0.717344,1.367437,0,0,18.225021,3.093546,2002
2,tb,29,0.059101524,0,0,12.5383948,8.693012212,6.209246497,0.059101524,2022
2,tb,29,0.256106603,0.377049457,4.393082804,13.58378874,3.745506846,43.81179522,5.026238864,2016
2,tb,29,0.3250465,1.3562285,2.712457,17.6982215,0,5.547715307,4.393732,2010
2,tb,29,0.605259,7.128606,2.712457,13.046694,0,14.414131,10.446322,2002
2,tb,30,0.089668,2.3874105,4.0686855,15.9945295,0,26.83384085,6.545764,2010
2,tb,30,0.09850254,3.016395653,14.64360935,6.882103316,5.419617026,32.9217444,17.75850754,2016
2,tb,30,0.137903556,4.147544023,0,9.528261562,1.014510925,13.60620024,4.285447578,2022
2,tb,30,0.22417,9.459974,13.562285,1.883028,0,6.792351,23.246429,2002
2,tb,31,0,0.754098913,1.464360935,0,9.471899844,25.44514989,2.218459848,2022
2,tb,31,0.179336,0.336255,1.3562285,13.5734935,0,25.98073244,1.8718195,2010
2,tb,31,0.197005079,0.377049457,0,0,9.519141533,24.92296157,0.574054536,2016
2,tb,31,0.291421,0.851846,2.712457,23.493016,0,14.302046,3.855724,2002
2,tb,32,0,0,0,16.57034512,8.526275463,16.0644229,0,2022
2,tb,32,0.0560425,2.039947,5.424914,6.680266,0,17.67628395,7.5209035,2010
2,tb,32,0.09850254,2.639346196,8.786165607,0,5.550996914,35.23346906,11.52401434,2016
2,tb,32,0.425923,0.919097,2.712457,0,0,2.062364,4.057477,2002
2,tb,33,0,1.508197826,1.464360935,0,6.770451384,47.41315364,2.972558761,2022
2,tb,33,0.1681275,0.6837185,10.849828,13.629536,0,55.25307417,11.701674,2010
2,tb,33,0.354609143,2.26229674,5.857443738,14.77958173,8.509011142,24.25744265,8.474349621,2016
2,tb,33,0.694927,1.636441,2.712457,15.24356,0,13.293281,5.043825,2002
2,tb,34,0.0560425,2.039947,6.7811425,4.438566,0,31.56300205,8.877132,2010
2,tb,34,0.067251,0.089668,13.562285,8.563294,0.694927,9.213387,13.719204,2002
2,tb,34,0.216705587,0.754098913,2.928721869,4.811620747,0.752272376,42.76096988,3.89952637,2022
2,tb,34,0.354609143,2.26229674,10.25052654,4.93526842,0,6.661410165,12.86743242,2016
2,tb,35,0,0.336255,4.0686855,0,0.963931,21.85309498,4.4049405,2010
2,tb,35,0.059101524,0.377049457,0,1.003029835,4.399345217,19.83773248,0.43615098,2022
2,tb,35,0.118203048,0.377049457,2.928721869,0,2.222444201,8.559207829,3.423974373,2016
2,tb,35,0.44834,0.829429,4.079894,7.106189,0,14.302046,5.357663,2002
2,tb,36,0.039597531,0.378930014,7.358322628,1.428873927,0,21.13053365,7.776850173,2022
2,tb,36,0.112085,1.367437,4.0911025,0,1.255352,32.39249667,5.5706245,2010
2,tb,36,0.336579013,1.136790043,2.943329051,0,0,12.59044416,4.416698107,2016
2,tb,36,0.762178,0.403506,2.734874,0.941514,0,11.006747,3.900558,2002
3,tb,1,0.019798765,1.515720057,5.886658103,6.219172468,0,8.925395913,7.422176925,2016
3,tb,1,0.019798765,2.652510099,2.943329051,14.80643209,0,10.88688341,5.615637916,2022
3,tb,1,0.1457105,3.429801,1.367437,5.1447015,0,8.412099114,4.9429485,2010
